user_id	id	pali_1	grammar	neg	verb	trans	plus_case	meaning_1	meaning_lit	ru_meaning	sbs_meaning	sanskrit	sanskrit_root	sanskrit_root_meaning	sanskrit_root_class	root	root_has_verb	root_group	root_sign	root_meaning	root_base	construction	derivative	suffix	phonetic	compound_type	compound_construction	sbs_source_1	sbs_sutta_1	sbs_example_1	sbs_chant_pali_1	sbs_chant_eng_1	sbs_chapter_1	sbs_source_2	sbs_sutta_2	sbs_example_2	sbs_chant_pali_2	sbs_chant_eng_2	sbs_chapter_2	sbs_source_3	sbs_sutta_3	sbs_example_3	sbs_chant_pali_3	sbs_chant_eng_3	sbs_chapter_3	sbs_source_4	sbs_sutta_4	sbs_example_4	sbs_chant_pali_4	sbs_chant_eng_4	sbs_chapter_4	antonym	synonym	variant	commentary	notes	sbs_notes	link	sbs_index	sbs_audio	test	feedback	tags
32917	51112	manasi	masc, loc sg of manas, mano group					in mind				manasi	√man	think	3, 4, 8	√man	･	3	ya	think		√man + as + i<br>manas + i						MN 107	gaṇakamoggallānasuttaṃ	rattiyā majjhimaṃ yāmaṃ dakkhiṇena passena sīhaseyyaṃ kappeyyāsi pāde pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ <b>manasi</b>karitvā	Anupubba-sikkhā	The Gradual Training	Teachings	SN 35.95	mālukyaputtasuttaṃ	rūpaṃ disvā sati muṭṭhā,<br>piyaṃ nimittaṃ <b>manasi</b> karoto,<br>sārattacitto vedeti,<br>tañ'ca ajjhosa tiṭṭhati.				MN 20	vitakkasaṇṭhānasuttaṃ	tena bhikkhunā tamhā nimittā aññaṃ nimittaṃ <b>manasi</b> kātabbaṃ kusal'ūpasaṃhitaṃ.				AN 6.61	majjhesuttaṃ	taṃ suṇātha, sādhukaṃ <b>manasi</b> karotha. bhāsissāmī'ti. evaṃ, bhante'ti kho therā bhikkhū bhagavato paccassosuṃ.								mano-group nouns, while neuter in Sanskrit, are considered to be masculine by classical Pāḷi grammars such as Saddanīti			00n	[sound:manasi.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=manasi&entry.1433863141=SBS"">Fix it here</a>"	Anupubba-sikkhā   
28126	19824	kathaṃ katheti	idiom, fem + pr					speaks; talks	speaks speech			kathām + kathayati																MN 107	gaṇakamoggallānasuttaṃ	vicikicchaṃ pahāya tiṇṇavicikiccho viharati a<b>kathaṃkathī</b> kusalesu dhammesu, vicikicchāya cittaṃ parisodheti.	Anupubba-sikkhā	The Gradual Training	Teachings	AN 5.159	udāyīsuttaṃ	na āmisantaro <b>kathaṃ</b> <b>kathessāmī</b>'ti paresaṃ dhammo desetabbo.				AN 3.68	kathāvatthusuttaṃ	atītaṃ vā, bhikkhave, addhānaṃ ārabbha <b>kathaṃ katheyya</b>, evaṃ ahosi atītam'addhānan'ti.																	00n		02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kathaṃ katheti&entry.1433863141=SBS"">Fix it here</a>"	Anupubba-sikkhā   
54925	57616	sati 1.2	fem, abstr, from sarati					mindfulness; presence; recollection; awareness				smṛti	√smṛ	remember	1	√sar	･	1	a	remember		√sar + ti	kita	ti	rt > t			MN 107	gaṇakamoggallānasuttaṃ	ehi tvaṃ, bhikkhu, <b>sati</b>sampajaññena samannāgato hohi, abhikkante paṭikkante sampajānakārī, ālokite vilokite sampajānakārī, samiñjite pasārite sampajānakārī, saṅghāṭipattacīvaradhāraṇe sampajānakārī	Anupubba-sikkhā	The Gradual Training	Teachings	SNP 56	ajita māṇava pucchā<br>pārāyanavaggo 1	yāni sotāni lokasmiṃ,<br><b>sati</b> tesaṃ nivāraṇaṃ,<br>sotānaṃ saṃvaraṃ brūmi,<br>paññāy'ete pidhiyyare.				MN 10	mahāsatipaṭṭhānasuttaṃ	atthi kāyo'ti vā pana'ssa <b>sati</b> paccupaṭṭhitā hoti.				SN 46.53	aggisuttaṃ	<b>satiñ</b>'ca khv'āhaṃ, bhikkhave, sabb'atthikaṃ vadāmī'ti.											00n	[sound:sati.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sati 1.2&entry.1433863141=SBS"">Fix it here</a>"	Anupubba-sikkhā   
24724	13794	imassa 1	pron, masc dat sg of ima					for this; for him				asmai										ima + ssa						MN 107	gaṇakamoggallānasuttaṃ	n'eva davāya, na madāya na maṇḍanāya na vibhūsanāya, yāva'd'eva <b>imassa </b>kāyassa ṭhitiyā yāpanāya, vihiṃs'ūparatiyā brahmacariy'ānuggahāya	Anupubba-sikkhā	The Gradual Training	Teachings	MN 75	māgaṇḍiyasuttaṃ	<b>imassa</b> pana te, māgaṇḍiya, kim'assa vacanīyan'ti? na kiñci, bho gotama.				MN 60	apaṇṇakasuttaṃ	sace kho atth'eva paro loko, evaṃ <b>imassa</b> bhoto purisapuggalassa ubhay'attha kaliggaho, yañ'ca diṭṭh'eva dhamme viññūnaṃ gārayho, yañ'ca kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjissati.				AN 9.15	gaṇḍasuttaṃ	gaṇḍo'ti kho, bhikkhave, <b>imass</b>'etaṃ cātumahābhūtikassa kāyassa adhivacanaṃ mātāpettikasambhavassa odanakummās'ūpacayassa anicc'ucchādana-parimaddana-bhedana-viddhaṃsanadhammassa.											00n		02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=imassa 1&entry.1433863141=SBS"">Fix it here</a>"	Anupubba-sikkhā   
29734	21657	kiñci 1	ind, from kaci					something; anything				kiṃcid										ka > ki + iṃ + ci	taddhita	ci	a > i<br>ṃc > ñc			MN 107	gaṇakamoggallānasuttaṃ	so imam'eva kāyaṃ vivekajena pītisukhena abhisandeti parisandeti paripūreti parippharati, n'āssa <b>kiñci </b>sabbāvato kāyassa vivekajena pītisukhena apphuṭaṃ hoti	Anupubba-sikkhā	The Gradual Training	Teachings	MN 61	ambalaṭṭhika rāhulovādasuttaṃ	pariccattaṃ kho rañño nāgassa jīvitaṃ. n'atthi dāni <b>kiñci</b> rañño nāgassa akaraṇīyan'ti.				SNP 51	mahābyūhasuttaṃ<br>aṭṭhakavaggo 13	sa sabbadhammesu visenibhūto,<br>yaṃ <b>kiñci </b>diṭṭhaṃ va sutaṃ mutaṃ vā,<br>sa pannabhāro muni vippamutto,<br>na kappiyo n'ūparato na patthiyo'ti.				MN 37	cūḷataṇhāsaṅkhayasuttaṃ	paṭinissagg'ānupassī viharanto na <b>kiñci</b> loke upādiyati, anupādiyaṃ na paritassati, aparitassaṃ paccattaññ'eva parinibbāyati				akiñci, na kiñci							00n	[sound:kiñci.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kiñci 1&entry.1433863141=SBS"">Fix it here</a>"	Anupubba-sikkhā   
74544	74544	adhigama 2	masc, from adhigacchati				+gen	attainment (of); achievement (of)	arrival			adhigama	√gam	go	1	√gam	･	1	a	go		adhi + √gam + a	kita	a				SN 12.22	dutiyadasabalasuttaṃ	tasmā't'iha, bhikkhave, vīriyaṃ ārabhatha appattassa pattiyā, anadhigatassa <b>adhigamāya</b>, asacchikatassa sacchikiriyāya.	Dhamma-pahaṃsāna	Striving According to the Dhamma	Teachings							DN 22.1	mahāsatipaṭṭhānasuttaṃ	ek'āyano ayaṃ, bhikkhave, maggo sattānaṃ visuddhiyā sokaparidevānaṃ samatikkamāya dukkhadomanassānaṃ atthaṅ'gamāya ñāyassa <b>adhigamāya</b> nibbānassa sacchikiriyāya yadidaṃ cattāro satipaṭṭhānā																	00n		02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=adhigama 2&entry.1433863141=SBS"">Fix it here</a>"	Dhamma-pahaṃsāna   
25823	28748	jhāna 1	nt, from jhāyati					state of deep meditative calm	meditating			dhyāna	√dhyai √dhyā	think	2, 4	√jhā	･	3	ya	think, meditate		√jhā + ana	kita	ana				MN 107	gaṇakamoggallānasuttaṃ	vivicc'eva kāmehi vivicca akusalehi dhammehi savitakkaṃ savicāraṃ vivekajaṃ pītisukhaṃ paṭhamaṃ <b>jhānaṃ </b>upasampajja viharati.	Anupubba-sikkhā	The Gradual Training	Teachings	DHP 372	bhikkhuvaggo	n'atthi <b>jhānaṃ</b> apaññassa,<br>paññā n'atthi ajhāyato,<br>yamhi <b>jhānañ</b>'ca paññā ca,<br>sa ve nibbānasantike.																							00n	[sound:jhāna.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=jhāna 1&entry.1433863141=SBS"">Fix it here</a>"	Anupubba-sikkhā   
58531	30215	taṃ 1.1	pron, nt nom sg of ta					it; that				tam										ta + aṃ						MN 107	gaṇakamoggallānasuttaṃ	<b>tam</b>'enaṃ tathāgato uttariṃ vineti, ehi tvaṃ, bhikkhu, indriyesu guttadvāro hohi, cakkhunā rūpaṃ disvā mā nimittaggāhī hohi m'ānubyañjanaggāhī	Anupubba-sikkhā	The Gradual Training	Teachings	SN 3.20	dutiyāputtakasuttaṃ	<b>tañ</b>'hi tassa sakaṃ hoti,<br><b>tañ</b>'ca ādāya gacchati,<br><b>tañ</b>'c'assa anugaṃ hoti,<br>chāyā'va anapāyinī.				SN 22.33	natumhākaṃsuttaṃ	yaṃ, bhikkhave, na tumhākaṃ, taṃ pajahatha. <b>taṃ</b> vo pahīnaṃ hitāya sukhāya bhavissati.				AN 10.176	cundasuttaṃ	idha cunda ekacco anabhijjhālu hoti. yaṃ taṃ parassa paravitt'ūpakaraṇaṃ <b>taṃ</b> anabhijjhitā hoti, aho vata yaṃ parassa taṃ mamassā'ti				yaṃ	tad, naṃ, se						00n	[sound:taṃ.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=taṃ 1.1&entry.1433863141=SBS"">Fix it here</a>"	Anupubba-sikkhā   
27780	21372	kārī 2	masc, agent, in comps, from karoti					doer; maker; agent				kārin	√kṛ	make	1, 2, 5, 8	√kar	･	7	o	do, make		√kar > kār + *ī	kita	*ī	a > ā			MN 107	gaṇakamoggallānasuttaṃ	ehi tvaṃ, bhikkhu, satisampajaññena samannāgato hohi, abhikkante paṭikkante sampajāna<b>kārī</b>, ālokite vilokite sampajāna<b>kārī</b>, samiñjite pasārite sampajāna<b>kārī</b>, saṅghāṭipattacīvaradhāraṇe sampajāna<b>kārī</b>	Anupubba-sikkhā	The Gradual Training	Teachings	MN 105	sunakkhattasuttaṃ	so vata, sunakkhatta, bhikkhu chasu phass'āyatanesu saṃvuta<b>kārī</b>				AN 6.103	ukkhittāsikasuttaṃ	nibbāne ca santadassāvī bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, kicca<b>kārī</b> ca bhavissāmi, satthā ca me pariciṇṇo bhavissati mettāvatāyā'ti.				SN 3.4	piyasuttaṃ	attānañ'ce piyaṃ jaññā,<br>na naṃ pāpena saṃyuje,<br>na hi taṃ sulabhaṃ hoti,<br>sukhaṃ dukkaṭa<b>kārinā</b>.					kammika, kammī, kāra, kāraka						00n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kārī 2&entry.1433863141=SBS"">Fix it here</a>"	Anupubba-sikkhā   
14304	49622	bhavissati 1	fut of bhavati			intrans	+nom	could be; should be	will be			bhaviṣyáti	√bhū	be	1	√bhū	･	1	a	be, become	√bhū + a + issa > bhavissa (fut)	bhavissa + ti			ū > av			MN 107	gaṇakamoggallānasuttaṃ	iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca me <b>bhavissati </b>anavajjatā ca phāsuvihāro cā'ti	Anupubba-sikkhā	The Gradual Training	Teachings	SN 22.1	nakulapitusuttaṃ	tasmā't'iha te, gahapati, evaṃ sikkhitabbaṃ, āturakāyassa me sato cittaṃ anāturaṃ <b>bhavissatī</b>'ti. evañ'hi te, gahapati, sikkhitabban'ti.				SN 35.95	mālukyaputtasuttaṃ	ettha ca te, māluṅkyaputta, diṭṭhasutamutaviññātabbesu dhammesu diṭṭhe diṭṭhamattaṃ <b>bhavissati</b>, sute sutamattaṃ <b>bhavissati</b>, mute mutamattaṃ <b>bhavissati</b>, viññāte viññātamattaṃ <b>bhavissati</b>.				MN 39	mahāassapurasuttaṃ	parisuddho no kāyasamācāro <b>bhavissati</b> uttāno vivaṭo na ca chiddavā saṃvuto ca.								Kacc 507, 501			00n	[sound:bhavissati.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhavissati 1&entry.1433863141=SBS"">Fix it here</a>"	Anupubba-sikkhā   
59918	31514	thīna 1	nt, abstr, from thīyati					dullness; drowsiness; fuzziness; sluggishness	being stiff			styāna	√styai √ṣṭyai	stiffen	1, 4	√thī	･	1	a	be dense, compact		√thī + ana	kita	ana				MN 107	gaṇakamoggallānasuttaṃ	<b>thina</b>middhaṃ pahāya vigatathinamiddho viharati ālokasaññī sato sampajāno, thinamiddhā cittaṃ parisodheti.	Anupubba-sikkhā	The Gradual Training	Teachings	SNP 53	attadaṇḍasuttaṃ<br>aṭṭhakavaggo 15	niddaṃ tandiṃ sahe <b>thīnaṃ</b>,<br>pamādena na saṃvase,<br>atimāne na tiṭṭheyya,<br>nibbānamanaso naro.				MN 10.11	mahāsatipaṭṭhānasuttaṃ	santaṃ vā ajjhattaṃ <b>thīna</b>middhaṃ atthi me ajjhattaṃ <b>thīna</b>middhan'ti pajānāti, asantaṃ vā ajjhattaṃ <b>thīna</b>middhaṃ n'atthi me ajjhattaṃ <b>thīna</b>middhan'ti pajānāti				MN 39	mahāassapurasuttaṃ	<b>thīna</b>middhaṃ pahāya vigata<b>thīna</b>middho viharati					middha	thina	(ANa) thinaṃ cittagelaññaṃ, middhaṃ cetasikagelaññaṃ. thinañ'ca middhañ'ca <b>thinamiddhaṃ</b>.				00n		02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=thīna 1&entry.1433863141=SBS"">Fix it here</a>"	Anupubba-sikkhā   
59922	31516	thīnamiddha	nt, abstr, comp					dullness and drowsiness; sloth and torpor				styāna + middha										thīna + middha				dvanda	thīna <b>ca</b> middha <b>ca</b>	MN 107	gaṇakamoggallānasuttaṃ	<b>thinamiddhaṃ</b> pahāya vigatathinamiddho viharati ālokasaññī sato sampajāno, thinamiddhā cittaṃ parisodheti.	Anupubba-sikkhā	The Gradual Training	Teachings	AN 1.13	nīvaraṇappahānavaggo	n'āhaṃ, bhikkhave, aññaṃ ekadhammam'pi samanupassāmi yena anuppannaṃ vā <b>thīnamiddhaṃ</b> uppajjati uppannaṃ vā <b>thīnamiddhaṃ</b> bhiyyobhāvāya vepullāya saṃvattati yatha'y'idaṃ, bhikkhave, arati tandī vijambhikā bhattasammado cetaso ca līnattaṃ				MN 10.11	mahāsatipaṭṭhānasuttaṃ	santaṃ vā ajjhattaṃ <b>thīnamiddhaṃ</b> atthi me ajjhattaṃ <b>thīnamiddhan</b>'ti pajānāti, asantaṃ vā ajjhattaṃ <b>thīnamiddhaṃ</b> n'atthi me ajjhattaṃ <b>thīnamiddhan</b>'ti pajānāti				MN 43	mahāvedallasuttaṃ	idh'āvuso, paṭhamaṃ jhānaṃ samāpannassa bhikkhuno kāmacchando pahīno hoti, byāpādo pahīno hoti, <b>thīnamiddhaṃ</b> pahīnaṃ hoti, uddhaccakukkuccaṃ pahīnaṃ hoti, vicikicchā pahīnā hoti						thinamiddha	(ANa) thinaṃ cittagelaññaṃ, middhaṃ cetasikagelaññaṃ. thinañ'ca middhañ'ca <b>thinamiddhaṃ</b>.				00n		02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=thīnamiddha&entry.1433863141=SBS"">Fix it here</a>"	Anupubba-sikkhā   
42200	43071	paraṃ	ind, prep, acc sg of para				+abl	after; beyond; on the other side (of)				param										para + aṃ						MN 107	gaṇakamoggallānasuttaṃ	puna ca<b>paraṁ</b>, bhikkhave, bhikkhu vitakkavicārānaṃ vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati.	Anupubba-sikkhā	The Gradual Training	Teachings	DN 9.6	poṭṭhapādasuttaṃ	evam'eva kho, poṭṭhapāda, ye te samaṇabrāhmaṇā evaṃvādino evaṃdiṭṭhino, ek'antasukhī attā hoti arogo <b>paraṃ</b> maraṇā'ti.				SN 42.6	asibandhakaputtasuttaṃ	bhagavā pana, bhante, arahaṃ sammāsambuddho pahoti tathā kātuṃ yathā sabbo loko kāyassa bhedā <b>paraṃ</b> maraṇā sugatiṃ saggaṃ lokaṃ upapajjeyyā'ti?																	00n	[sound:paraṃ.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=paraṃ&entry.1433863141=SBS"">Fix it here</a>"	Anupubba-sikkhā   
69846	53535	yato 1	ind, adv, abl sg of ya					from where; from which; wherever				yatas										ya + to	taddhita	to				MN 107	gaṇakamoggallānasuttaṃ	<b>yatv</b>'ādhikaraṇam'enaṃ cakkhu'ndriyaṃ asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ	Anupubba-sikkhā	The Gradual Training	Teachings	MN 18	madhupiṇḍikasuttaṃ	evaṃ vutte āyasmā ānando bhagavantaṃ etadavoca, seyyathā'pi, bhante, puriso jighacchādubbalyapareto madhupiṇḍikaṃ adhigaccheyya, so <b>yato</b> <b>yato</b> sāyeyya, labheth'eva sādurasaṃ asecanakaṃ				AN 5.28	paṭhamadhammavihārīsuttaṃ	seyyathā'pi, bhikkhave, udakamaṇiko ādhāre ṭhapito pūro udakassa samatittiko kākapeyyo. tam'enaṃ balavā puriso <b>yato yato</b> āvajjeyya, āgaccheyya udakan'ti? evaṃ, bhante.																	00n	[sound:yato.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=yato 1&entry.1433863141=SBS"">Fix it here</a>"	Anupubba-sikkhā   
1126	8333	abhivādeti	pr, caus of abhivadati			trans	+acc	bows down (to); pays high respect (to)				abhivādayati	√vad	speak	1	√vad	･	1	*e	say, speak	√vad + *e > vāde (caus)	abhi + vāde + ti			a > ā			Thai		arahaṃ sammāsambuddho bhagavā, buddhaṃ bhagavantaṃ <b>abhivādemi</b>	Buddh'ādi-āmisa-pūjā	Dedication of Offerings	Homage to the Triple Gem	DN 18.5	janavasabhasuttaṃ	yadā, bhante, brahmā sanaṅkumāro devānaṃ tāvatiṃsānaṃ pātubhavati, na tassaṃ parisāyaṃ koci devo <b>abhivādeti</b> vā paccuṭṭheti vā āsanena vā nimanteti.				SN 1.81	araṇasuttaṃ	samaṇaṃ mātā pitā bhātā,<br>vandanti naṃ patiṭṭhitaṃ,<br>samaṇ'īdha jātihīnaṃ,<br><b>abhivādenti</b> khattiyā'ti.																	01n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=abhivādeti&entry.1433863141=SBS"">Fix it here</a>"	Buddh'ādi-āmisa-pūjā   
58532	30216	taṃ 1.2	pron, masc fem & nt acc sg of ta					him; her; one; that person; that thing				tam										ta + aṃ						Thai		<b>tam</b>'mayaṃ bhagavantaṃ sadhammaṃ sasaṅghaṃ, imehi sakkārehi yath'ārahaṃ āropitehi abhipūjayāma	Buddh'ādi-āmisa-pūjā	Dedication of Offerings	Homage to the Triple Gem	MN 40	cūḷāssapurasuttaṃ	tesaṃ vo, bhikkhave, evaṃsamaññānaṃ sataṃ evaṃpaṭiññānaṃ sataṃ, yā samaṇasāmīcippaṭipadā <b>taṃ</b> paṭipajjissāma.				SNP 48	purābhedasuttaṃ<br>aṭṭhakavaggo 10	<b>taṃ</b> brūmi upasanto'ti,<br>kāmesu anapekkhinaṃ,<br>ganthā tassa na vijjanti,<br>atarī so visattikaṃ.				SN 22.33	natumhākaṃsuttaṃ	yaṃ, bhikkhave, na tumhākaṃ, <b>taṃ</b> pajahatha. taṃ vo pahīnaṃ hitāya sukhāya bhavissati.				yaṃ	naṃ						01n	[sound:taṃ.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=taṃ 1.2&entry.1433863141=SBS"">Fix it here</a>"	Buddh'ādi-āmisa-pūjā   
25379	27868	janatā	fem, abstr, from jana					people; population; generation				janatā	√jan	give birth, be born	4	√jan	･	3	ya	be born, produce		√jan + a + tā<br>jana + tā	taddhita	tā				Thai		sādhu no bhante bhagavā suciraparinibbuto'pi pacchimā<b>janat'</b>ānukampamānasā	Buddh'ādi-āmisa-pūjā	Dedication of Offerings	Homage to the Triple Gem	SN 1.75	bhītāsuttaṃ	kiṃsū'dha bhītā <b>janatā</b> anekā,<br>maggo c'anek'āyatanappavutto,<br>pucchāmi taṃ gotama bhūripañña,<br>kismiṃ ṭhito paralokaṃ na bhāye'ti.				SN 6.1	brahmāyācanasuttaṃ	sele yathā pabbatam'uddhaniṭṭhito,<br>yathā'pi passe <b>janataṃ</b> samantato,<br>tath'ūpamaṃ dhammamayaṃ sumedha,<br>pāsādam'āruyha samantacakkhu.											pajā		(MNa) <b>sā janatā</b>'ti so janasamūho.				01n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=janatā&entry.1433863141=SBS"">Fix it here</a>"	Buddh'ādi-āmisa-pūjā   
35255	35775	namati 2	pr			-	+acc	bends; bows down				namati	√nam	bend, bow	1	√nam	･	1	a	bend	√nam + a > nama	nama + ti						Thai		supaṭipanno bhagavato sāvakasaṅgho saṅghaṃ <b>namāmi</b>	Buddh'ādi-āmisa-pūjā	Dedication of Offerings	Homage to the Triple Gem																										01n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=namati 2&entry.1433863141=SBS"">Fix it here</a>"	Buddh'ādi-āmisa-pūjā   
8784	6661	api 1.5	ind					but; however; yet				api																Thai		sādhu no bhante bhagavā suciraparinibbuto'<b>pi</b> pacchimājanat'ānukampamānasā	Buddh'ādi-āmisa-pūjā	Dedication of Offerings	Homage to the Triple Gem	AN 3.81	cūḷanikāsuttaṃ	<b>api</b> ca, udāyi, ānando diṭṭh'eva dhamme parinibbāyissatī'ti				DN 9.7	poṭṭhapādasuttaṃ, tayo attapaṭilābhā	oḷārikassa'<b>pi</b> kho ahaṃ, poṭṭhapāda, attapaṭilābhassa pahānāya dhammaṃ desemi, yathāpaṭipannānaṃ vo saṃkilesikā dhammā pahīyissanti, vodāniyā dhammā abhivaḍḍhissanti										nāpi	tu, pana						01n	[sound:api.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=api 1.5&entry.1433863141=SBS"">Fix it here</a>"	Buddh'ādi-āmisa-pūjā   
50301	56455	sakkāra	masc, comp, from sakkaroti					honour; accolade; respect				satkāra										sat + kāra						Thai		imehi <b>sakkārehi</b> yath'ārahaṃ āropitehi abhipūjayāma	Buddh'ādi-āmisa-pūjā	Dedication of Offerings	Homage to the Triple Gem	SN 6.12	devadattasuttaṃ	phalaṃ ve kadaliṃ hanti,<br>phalaṃ veḷuṃ phalaṃ naḷaṃ,<br><b>sakkāro</b> kāpurisaṃ hanti,<br>gabbho assatariṃ yathā'ti.				DHP 075	bālavaggo	aññā hi lābh'ūpanisā,<br>aññā nibbānagāminī,<br>evam'etaṃ abhiññāya,<br>bhikkhu buddhassa sāvako,<br><b>sakkāraṃ</b> n'ābhinandeyya,<br>vivekam'anubrūhaye.										asakkāra	garu						01n	[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sakkāra&entry.1433863141=SBS"">Fix it here</a>"	Buddh'ādi-āmisa-pūjā   
