user_id	id	pali_1	grammar	neg	verb	trans	plus_case	meaning_1	meaning_lit	ru_meaning	sanskrit	sanskrit_root	sanskrit_root_meaning	sanskrit_root_class	root	root_has_verb	root_group	root_sign	root_meaning	root_base	construction	derivative	suffix	phonetic	compound_type	compound_construction	sbs_source_1	sbs_sutta_1	sbs_example_1	link	sbs_audio	test	feedback
68575	67830	vitakkamathita	adj, comp					with agitated mind; mentally disturbed	churned by thoughts	с возбужденными мыслями; с беспокойным умом	vitarka + mathita										vitakka + mathita				tatiyā tappurisa	vitakk<b>ehi</b> + mathita	DHP 349	taṇhāvaggo	<b>vitakkamathitassa</b> jantuno,<br>tibbarāgassa subh'ānupassino,<br>bhiyyo taṇhā pavaḍḍhati,<br>esa kho daḷhaṃ karoti bandhanaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vitakkamathita&entry.1433863141=Parittas"">Fix it here</a>"
68608	67853	vitakkūpasama	masc, comp					calming of thoughts; settling the mind		успокоение мыслей; успокоение ума	vitarka + upaśama										vitakka + upasama				chaṭṭhī tappurisa	vitakk<b>assa</b> + upasama	DHP 350	taṇhāvaggo	<b>vitakk'ūpasame</b> ca yo rato,<br>asubhaṃ bhāvayate sadā sato,<br>esa kho byanti kāhiti,<br>esa checchati mārabandhanaṃ.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vitakkūpasama&entry.1433863141=Parittas"">Fix it here</a>"
14275	49821	bhāvayate	pr, reflx 3rd sg of bhāvayati		caus	trans	+acc	one oneself cultivates; one oneself develops		сам совершенствует; развивает	bhāvayate	√bhū	be	1	√bhū	･	1	*aya	be, become	√bhū + *aya > bhāvaya (caus)	bhāvaya + te			ū > āv			DHP 350	taṇhāvaggo	vitakk'ūpasame ca yo rato,<br>asubhaṃ <b>bhāvayate</b> sadā sato,<br>esa kho byanti kāhiti,<br>esa checchati mārabandhanaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=bhāvayate&entry.1433863141=Parittas"">Fix it here</a>"
15515	48752	byantiṃ karoti	idiom, nt + pr					makes an end of; finishes; gets rid of	makes ending	заканчивает; завершает; избавляется (от)																	DHP 350	taṇhāvaggo	vitakk'ūpasame ca yo rato,<br>asubhaṃ bhāvayate sadā sato,<br>esa kho <b>byanti kāhiti</b>,<br>esa checchati mārabandhanaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=byantiṃ karoti&entry.1433863141=Parittas"">Fix it here</a>"
15505	48747	byanti	nt, from anta					end; conclusion; finish		конец; заключение; окончание	vyanta										vi > vy > by + anta + i<br>byanta + i	taddhita	i	vi > by<br>a > i before √kar			DHP 350	taṇhāvaggo	vitakk'ūpasame ca yo rato,<br>asubhaṃ bhāvayate sadā sato,<br>esa kho <b>byanti</b> kāhiti,<br>esa checchati mārabandhanaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=byanti&entry.1433863141=Parittas"">Fix it here</a>"
16948	27719	checchati 1	fut of chindati			trans	+acc	will cut; will sever; will destroy		вырежет; отрежет; разрушит	chetsyati	√chid	cut off	7, 9	√chid	･	2	ṃa	cut, steal	√chid + ṃa + issa > chindissa > ccheccha (fut, irreg)	ccheccha + ti			i > e			DHP 350	taṇhāvaggo	vitakk'ūpasame ca yo rato,<br>asubhaṃ bhāvayate sadā sato,<br>esa kho byanti kāhiti,<br>esa <b>checchati</b> mārabandhanaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=checchati 1&entry.1433863141=Parittas"">Fix it here</a>"
26327	21527	kāhiti	fut of karoti, irreg			trans	+acc	will do; will make		сделает; совершит	kariṣyati	√kṛ	make	1, 2, 5, 8	√kar	･	7	o	do, make	√kar + a + ssa > kāhi (fut, irreg)	kāhi + ti			karissa > kāhā (Kacc 481, 524)			DHP 350	taṇhāvaggo	vitakk'ūpasame ca yo rato,<br>asubhaṃ bhāvayate sadā sato,<br>esa kho byanti <b>kāhiti</b>,<br>esa checchati mārabandhanaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kāhiti&entry.1433863141=Parittas"">Fix it here</a>"
24433	71236	hiti	suffix, fut					one will; it will		он сделает; это будет	-iṣyati										[h] + issati > hiti			+h<br>issasi > hiti (contaction)			DHP 350	taṇhāvaggo	vitakk'ūpasame ca yo rato, asubhaṃ bhāvayate sadā sato,<br>esa kho byanti kā<b>hiti</b>, esa checchati mārabandhanaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=hiti&entry.1433863141=Parittas"">Fix it here</a>"
52706	60121	samussaya 1	masc, from samusseti					body	accumulation; pile up	тело; совокупность форм	samucchraya	√śri √śṛ	resort	1	√si	･	1	a	depend on, associate with		saṃ + ud + √si > say + *a	kita	*a	ṃ > m<br>d > s<br>i > ay			DHP 351	taṇhāvaggo	niṭṭhaṅ'gato asantāsī,<br>vītataṇho anaṅgaṇo,<br>acchindi bhavasallāni,<br>antimo'yaṃ <b>samussayo</b>.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=samussaya 1&entry.1433863141=Parittas"">Fix it here</a>"
68647	69801	vītataṇha	adj, comp	neg			+loc	free from desire (for); free from passion (for); without craving (for)		свободный от желания; свободный от страсти; без жажды	vītatṛṣṇa										vīta + taṇha				kammadhāraya	vīta + taṇha	DHP 351	taṇhāvaggo	niṭṭhaṅ'gato asantāsī, <b>vītataṇho</b> anaṅgaṇo, <br>acchindi bhavasallāni, antimo'yaṃ samussayo.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=vītataṇha&entry.1433863141=Parittas"">Fix it here</a>"
5235	3475	anaṅgaṇa	adj, from na añjati	neg				spotless; blemish free		чистый; незапятнанный; безупречный	anyaṅga	√añj	anoint	1, 7	√añj	･	1	a	smear, anoint		na > an + √añj > aṅg + aṇa	kita	aṇa	ñj > ṅg	kammadhāraya	na + aṅgaṇa	DHP 351	taṇhāvaggo	niṭṭhaṅ'gato asantāsī, vītataṇho <b>anaṅgaṇo</b>, <br>acchindi bhavasallāni, antimo'yaṃ samussayo.		[sound:anaṅgaṇa.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=anaṅgaṇa&entry.1433863141=Parittas"">Fix it here</a>"
38021	37099	niṭṭhā 1	fem, abstr, from niṭṭhāti					end; finish; conclusion; perfection	stand down	конец; окончание; заключение; завершение	niṣṭhā	√sthā	stand	1	√ṭhā	･	1	a	stand		ni + √ṭhā + ā	kita	ā				DHP 351	taṇhāvaggo	<b>niṭṭhaṅ</b>'gato asantāsī,<br>vītataṇho anaṅgaṇo,<br>acchindi bhavasallāni,<br>antimo'yaṃ samussayo.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=niṭṭhā 1&entry.1433863141=Parittas"">Fix it here</a>"
38032	37091	niṭṭhaṅgata 1	pp of niṭṭhaṃ gacchati, comp vb					attained perfection; complete; finished	gone to the end	достигнувший совершенства; завершенный; законченный	niṣṭhāgata										niṭṭhaṃ + gata			ṃ > ṅ	alutta dutiyā tappurisa	niṭṭh<b>aṃ</b> + gata	DHP 351	taṇhāvaggo	<b>niṭṭhaṅ'gato</b> asantāsī,<br>vītataṇho anaṅgaṇo,<br>acchindi bhavasallāni,<br>antimo'yaṃ samussayo.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=niṭṭhaṅgata 1&entry.1433863141=Parittas"">Fix it here</a>"
1550	1086	acchindi 1	aor of acchindati			trans	+acc	cut off; broken off; removed		отрезал; отломал; удалил	acchidat	√chid	cut off	7, 9	√chid	･	2	ṃa	cut, steal	√chid + ṃa > chinda	ā + chinda + i			āch > acch			DHP 351	taṇhāvaggo	niṭṭhaṅ'gato asantāsī,<br>vītataṇho anaṅgaṇo,<br><b>acchindi</b> bhavasallāni,<br>antimo'yaṃ samussayo.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=acchindi 1&entry.1433863141=Parittas"">Fix it here</a>"
6639	5784	antimoyaṃ	sandhi, adj + pron					this (is the) last; this (is the) final		это последний; это конечный	antimaḥ + ayaṃ										antimo + ayaṃ						DHP 351	taṇhāvaggo	niṭṭhaṅ'gato asantāsī,<br>vītataṇho anaṅgaṇo,<br>acchindi bhavasallāni,<br><b>antimo'yaṃ</b> samussayo.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=antimoyaṃ&entry.1433863141=Parittas"">Fix it here</a>"
6632	5777	antima	adj, superl of anta					very last; final; ultimate		самый последний; заключительный	antima										anta + ima	taddhita	ima				DHP 351	taṇhāvaggo	niṭṭhaṅ'gato asantāsī, vītataṇho anaṅgaṇo, <br>acchindi bhavasallāni, <b>antimo</b>'yaṃ samussayo.		[sound:coming-soon.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=antima&entry.1433863141=Parittas"">Fix it here</a>"
10190	9442	asantāsī	adj, from na santasati	neg				fearless; unstartled; unshaken; not alarmed		бесстрашный; невозмутимый; непоколебимый; не встревоженный	asaṃtrāsin	√tras	be terrified	1	√tas	･	1	a	tremble, fear		na > a + saṃ + √tas > tās + *ī	kita	*ī	ṃ > n<br>a > ā	kammadhāraya	na + santāsī	DHP 351	taṇhāvaggo	niṭṭhaṅ'gato <b>asantāsī</b>,<br>vītataṇho anaṅgaṇo,<br>acchindi bhavasallāni,<br>antimo'yaṃ samussayo.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=asantāsī&entry.1433863141=Parittas"">Fix it here</a>"
37793	38072	nirutti 3	fem, abstr					(gram) grammar; etymology		(грам) грамматика; этимология	nirukti	√vac	speak	2, 3	√vac	･	1	a	say, speak		nī + [r] + √vac > vak > uk + ti	kita	ti	+r<br>va > u<br>c > t			DHP 352	taṇhāvaggo	vītataṇho anādāno, <b>nirutti</b>padakovido,<br>akkharānaṃ sannipātaṃ, jaññā pubb'āparāni ca,<br>sa ve antimasārīro mahāpañño, mahāpuriso'ti vuccati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=nirutti 3&entry.1433863141=Parittas"">Fix it here</a>"
37795	38078	niruttipadakovida	adj, comp					skilled in language; (comm) accomplished in the grammar and the verse		владеющий языком и писаниями; искусный в грамматике и стихах	nirukti + pada + kovida										nirutti + pada + kovida				chaṭṭhī tappurisa	niruttipad<b>ānaṃ</b> + kovida	DHP 352	taṇhāvaggo	vītataṇho anādāno,<br><b>niruttipadakovido</b>,<br>akkharānaṃ sannipātaṃ,<br>jaññā pubb'āparāni ca,<br>sa ve antimasārīro mahāpañño,<br>mahāpuriso'ti vuccati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=niruttipadakovida&entry.1433863141=Parittas"">Fix it here</a>"
53964	58548	sannipāta 2	masc, from sannipatati					arrangement; organisation	falling together	расположение; порядок	saṃnipāta	√pat	fly, fall	1	√pat	･	1	a	fall		saṃ + ni + √pat > pāt + *a	kita	*a	ṃ > n<br>a > ā			DHP 352	taṇhāvaggo	vītataṇho anādāno,<br>niruttipadakovido,<br>akkharānaṃ <b>sannipātaṃ</b>,<br>jaññā pubb'āparāni ca,<br>sa ve antimasārīro mahāpañño,<br>mahāpuriso'ti vuccati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sannipāta 2&entry.1433863141=Parittas"">Fix it here</a>"
32273	51778	mahāpañña	adj, comp					of great wisdom; very wise; extremely intelligent		большой мудрости; очень мудрый; чрезвычайно умный	mahā + prajñā										mahā + paññā + a<br>mahāpaññā + a	taddhita	a		kammadhāraya	mahanta + paññā	DHP 352	taṇhāvaggo	vītataṇho anādāno,<br>niruttipadakovido,<br>akkharānaṃ sannipātaṃ,<br>jaññā pubb'āparāni ca,<br>sa ve antimasārīro <b>mahāpañño</b>,<br>mahāpuriso'ti vuccati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=mahāpañña&entry.1433863141=Parittas"">Fix it here</a>"
3990	386	akkhara 2	nt, from na khara	neg				word; sound; syllable	indestructible	слово; звук; слог	akṣara	√kṣar	flow	1, 2	√khar	×	1	a	perish, break apart		na > a + √khar + a	kita	a		kammadhāraya	na + khara	DHP 352	taṇhāvaggo	vītataṇho anādāno, niruttipadakovido,<br><b>akkharānaṃ</b> sannipātaṃ, jaññā pubb'āparāni ca,<br>sa ve antimasārīro mahāpañño, mahāpuriso'ti vuccati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=akkhara 2&entry.1433863141=Parittas"">Fix it here</a>"
47332	46907	pubbāpara 1	nt, comp					sequence	(what comes) before and after	последовательность	pūrva + apara										pubba + apara				dvanda	pubba <b>ca</b> apara <b>ca</b>	DHP 352	taṇhāvaggo	vītataṇho anādāno,<br>niruttipadakovido,<br>akkharānaṃ sannipātaṃ,<br>jaññā <b>pubb'āparāni</b> ca,<br>sa ve antimasārīro mahāpañño,<br>mahāpuriso'ti vuccati.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=pubbāpara 1&entry.1433863141=Parittas"">Fix it here</a>"
61498	15112	uddisati 2	pr			trans	+acc	points out; names as	points up	указывает; называет как	uddiśati	√diś	point	3, 4, 6	√dis	･	1	a	point out, explain	√dis + a > disa	ud + disa + ti						DHP 353	taṇhāvaggo	sabb'ābhibhū sabbavidū'ham'asmi,<br>sabbesu dhammesu anūpalitto,<br>sabbañ'jaho taṇhakkhaye vimutto,<br>sayaṃ abhiññāya kam'<b>uddiseyyaṃ</b>.		[sound:uddisati.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=uddisati 2&entry.1433863141=Parittas"">Fix it here</a>"
25179	28130	jaha 1	adj, in comps, from jahati					leaving behind; giving up; abandoning		оставляющий; отказывающийся (от); отбрасывающий	jaha	√hā	leave	3	√hā	･	1	a	abandon	√hā + hā + a > jaha	jaha + a	kita	a	h > j			DHP 353	taṇhāvaggo	sabb'ābhibhū sabbavidū'ham'asmi, sabbesu dhammesu anūpalitto,<br>sabbañ<b>'jaho</b> taṇhakkhaye vimutto, sayaṃ abhiññāya kam'uddiseyyaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=jaha 1&entry.1433863141=Parittas"">Fix it here</a>"
49167	59010	sabbābhibhū	adj, comp					all conquering; victorious over everything		всепобеждающий; победитель всего	sarva + abhibhū										sabba + abhibhū				kammadhāraya	sabba + abhibhū	DHP 353	taṇhāvaggo	<b>sabb'ābhibhū</b> sabbavidū'ham'asmi,<br>sabbesu dhammesu anūpalitto,<br>sabbañ'jaho taṇhakkhaye vimutto,<br>sayaṃ abhiññāya kam'uddiseyyaṃ.		[sound:sabbābhibhū.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sabbābhibhū&entry.1433863141=Parittas"">Fix it here</a>"
49396	58994	sabbavidū 1	adj, comp					all-knowing; omniscient		всезнающий; всеведущий	sarvavidya										sabba + vidū				dutiyā tappurisa	sabb<b>aṃ</b> + vidū	DHP 353	taṇhāvaggo	sabb'ābhibhū <b>sabbavidū</b>'ham'asmi,<br>sabbesu dhammesu anūpalitto,<br>sabbañ'jaho taṇhakkhaye vimutto,<br>sayaṃ abhiññāya kam'uddiseyyaṃ.		[sound:sabbavidū.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sabbavidū 1&entry.1433863141=Parittas"">Fix it here</a>"
344	8014	abhibhū 1	masc, agent, from abhibhavati					conqueror; victor; vanquisher; master		победитель; завоеватель	abhibhū	√bhū	be	1	√bhū	･	1	a	be, become		abhi + √bhū + ū	kita	ū				DHP 353	taṇhāvaggo	sabba-<b>abhibhū</b> sabbavidū'ham'asmi, sabbesu dhammesu anūpalitto,<br>sabbañ'jaho taṇhakkhaye vimutto, sayaṃ abhiññāya kam'uddiseyyaṃ.		[sound:abhibhū.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=abhibhū 1&entry.1433863141=Parittas"">Fix it here</a>"
26733	20863	kaṃ 1.2	pron, interr, masc fem & nt acc sg of ka					which?; what?; whom?		которого?; кого?; что?	kam										ka + aṃ						DHP 353	taṇhāvaggo	sabb'ābhibhū sabbavidū'ham'asmi, sabbesu dhammesu anūpalitto,<br>sabbañ'jaho taṇhakkhaye vimutto, sayaṃ abhiññāya <b>kam</b>'uddiseyyaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=kaṃ 1.2&entry.1433863141=Parittas"">Fix it here</a>"
49278	58823	sabbañjaha	adj, comp					leaving everything behind; giving up everything; abandoning all		оставляющий все позади; отказывающийся от всего; отбрасывающий все	sarvam + jaha										sabbaṃ + jaha				alutta dutiyā tappurisa	sabb<b>aṃ</b> + jaha	DHP 353	taṇhāvaggo	sabb'ābhibhū sabbavidū'ham'asmi,<br>sabbesu dhammesu anūpalitto,<br><b>sabbañ'jaho</b> taṇhakkhaye vimutto,<br>sayaṃ abhiññāya kam'uddiseyyaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sabbañjaha&entry.1433863141=Parittas"">Fix it here</a>"
18722	34727	dhammadāna	nt, comp					gift of Dhamma; gift of the teaching		дар Дхаммы; подношение Учения	dharmadāna										dhamma + dāna				dutiyā tappurisa	dhamm<b>aṃ</b> + dāna	DHP 354	taṇhāvaggo	sabbadānaṃ <b>dhammadānaṃ</b> jināti,<br>sabbarasaṃ dhammaraso jināti,<br>sabbaratiṃ dhammarati jināti,<br>taṇhakkhayo sabbadukkhaṃ jināti.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhammadāna&entry.1433863141=Parittas"">Fix it here</a>"
25968	28484	jināti 2	pr			trans	+acc	surpasses; beats; wins (over)		превосходит; бьет; побеждает	jayati	√ji √jyā	conquer	9	√ji	･	5	nā	conquer	√ji + nā > jinā	jinā + ti						DHP 354	taṇhāvaggo	sabbadānaṃ dhammadānaṃ <b>jināti</b>,<br>sabbarasaṃ dhammaraso <b>jināti</b>,<br>sabbaratiṃ dhammarati <b>jināti</b>,<br>taṇhakkhayo sabbadukkhaṃ jināti.		[sound:jināti.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=jināti 2&entry.1433863141=Parittas"">Fix it here</a>"
71076	58941	sabbarasa	masc, comp					all tastes; every flavour		все вкусы; любой вкус	sarva + rasa										sabba + rasa				kammadhāraya	sabba + rasa	DHP 354	taṇhāvaggo	sabbadānaṃ dhammadānaṃ jināti,<br><b>sabbarasaṃ</b> dhammaraso jināti,<br>sabbaratiṃ dhammarati jināti,<br>taṇhakkhayo sabbadukkhaṃ jināti.		[sound:sabbarasa.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=sabbarasa&entry.1433863141=Parittas"">Fix it here</a>"
48489	54685	rasa 1	masc					taste; flavour		вкус	rasa	√ras	taste	10	√ras	･	1	a	taste		√ras + a	kita	a				DHP 354	taṇhāvaggo	sabbadānaṃ dhammadānaṃ jināti, sabba<b>rasaṃ</b> dhamma<b>raso</b> jināti,<br>sabbaratiṃ dhammarati jināti, taṇhakkhayo sabbadukkhaṃ jināti.		[sound:rasa.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=rasa 1&entry.1433863141=Parittas"">Fix it here</a>"
18906	34840	dhammarati	fem, comp					delight in the Dhamma; love for the Dhamma		радость в Дхамме; любовь к Дхамме	dharma + rati										dhamma + rati				kammadhāraya	dhamma + rati	DHP 354	taṇhāvaggo	sabbadānaṃ dhammadānaṃ jināti,<br>sabbarasaṃ dhammaraso jināti,<br>sabbaratiṃ <b>dhammarati</b> jināti,<br>taṇhakkhayo sabbadukkhaṃ jināti.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhammarati&entry.1433863141=Parittas"">Fix it here</a>"
18902	34841	dhammarasa	masc, comp					taste of the Dhamma; flavour of the Dhamma		вкус Дхаммы; аромат Дхаммы	dharma + rasa										dhamma + rasa				chaṭṭhī tappurisa	dhamm<b>assa</b> + rasa	DHP 354	taṇhāvaggo	sabbadānaṃ dhammadānaṃ jināti,<br>sabbarasaṃ <b>dhammaraso</b> jināti,<br>sabbaratiṃ dhammarati jināti,<br>taṇhakkhayo sabbadukkhaṃ jināti.		[sound:dhammarasa.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=dhammarasa&entry.1433863141=Parittas"">Fix it here</a>"
25967	28483	jināti 1	pr			trans	+acc	conquers; overcomes; defeats		побеждает; покоряет; поражает	jayati	√ji √jyā	conquer	9	√ji	･	5	nā	conquer	√ji + nā > jinā	jinā + ti						DHP 354	taṇhāvaggo	sabbadānaṃ dhammadānaṃ jināti,<br>sabbarasaṃ dhammaraso jināti,<br>sabbaratiṃ dhammarati jināti,<br>taṇhakkhayo sabbadukkhaṃ <b>jināti</b>.		[sound:jināti.mp3]	02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=jināti 1&entry.1433863141=Parittas"">Fix it here</a>"
6388	1670	aññeva	sandhi, pron + ind					even others; even other people		даже другие; другие люди тоже	anyān + eva										aññe + eva						DHP 355	taṇhāvaggo	hananti bhogā dummedhaṃ,<br>no ca pāragavesino,<br>bhogataṇhāya dummedho,<br>hanti <b>aññ'eva</b> attanaṃ.			02	"Spot a mistake? <a class=""link"" href=""https://docs.google.com/forms/d/e/1FAIpQLScNC5v2gQbBCM3giXfYIib9zrp-WMzwJuf_iVXEMX2re4BFFw/viewform?usp=pp_url&entry.438735500=aññeva&entry.1433863141=Parittas"">Fix it here</a>"
